question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
275,Michael Jacobs,Michael Jacobs and Douglas H. Risley,0,0,0,0,0,0,0,1,0,1768700984.2509382,2.9510574340820312,0,0.5,0,cot,1,llama4:scout,qald_10-en
276,Wolfgang Schäuble,Bärbel Bas,0,0,0,0,0,0,0,1,0,1768701069.5634751,2.9762625694274902,0,0.0,0,cot,1,llama4:scout,qald_10-en
277,Petr Kellner,Elon Musk,0,0,0,0,0,0,0,1,0,1768701162.4245968,3.7463674545288086,0,0.0,0,cot,1,llama4:scout,qald_10-en
278,Karamo Brown,Antoni Porowski,0,0,0,0,0,0,0,1,0,1768701234.5218196,3.4554944038391113,0,0.0,0,cot,1,llama4:scout,qald_10-en
279,Hi-Rez Studios,Tencent Holdings,0,0,0,0,0,0,0,1,0,1768701278.2678878,2.506401300430298,0,0.0,0,cot,1,llama4:scout,qald_10-en
280,Felix Klein,Felix Klein,0,0,0,0,0,0,0,1,0,1768701301.050175,2.847723484039306,1,1.0,0,cot,1,llama4:scout,qald_10-en
281,Pakistan,Pakistan,0,0,0,0,0,0,0,1,0,1768701342.2770977,2.7419474124908447,1,1.0,0,cot,1,llama4:scout,qald_10-en
282,Howard Kazanjian; Rick McCallum,Lucasfilm Ltd.,0,0,0,0,0,0,0,1,0,1768701390.7462687,2.7424123287200928,0,0.0,0,cot,1,llama4:scout,qald_10-en
283,Paul Dano,Daniel Day-Lewis,0,0,0,0,0,0,0,1,0,1768701546.161904,3.84037184715271,0,0.0,0,cot,1,llama4:scout,qald_10-en
284,Nobel Prize in Literature,Nobel Prize in Literature,0,0,0,0,0,0,0,1,0,1768701608.017546,2.8190410137176514,1,1.0,0,cot,1,llama4:scout,qald_10-en
285,N,https://www.npr.org/series/510313/tiny-desk-concerts,0,0,0,0,0,0,0,1,0,1768701688.033447,3.555771827697754,0,0.0,0,cot,1,llama4:scout,qald_10-en
286,William Hanna,Tex Avery,0,0,0,0,0,0,0,1,0,1768701733.7359834,2.8058769702911377,0,0.0,0,cot,1,llama4:scout,qald_10-en
287,Tina Fey; Robert Carlock,Tina Fey,0,0,0,0,0,0,0,1,0,1768701783.5398996,3.0655486583709717,0,0.6666666666666666,0,cot,1,llama4:scout,qald_10-en
288,Jason Steele,Carlos R. Vigil,0,0,0,0,0,0,0,1,0,1768701827.326297,2.537801504135132,0,0.0,0,cot,1,llama4:scout,qald_10-en
289,Ikutaro Kakehashi,Roland Corporation was founded by Ikutaro Kakehashi.,0,0,0,0,0,0,0,1,0,1768701870.1651044,3.2177810668945312,0,0.4444444444444445,0,cot,1,llama4:scout,qald_10-en
290,Doug Bradley,Doug Bradley,0,0,0,0,0,0,0,1,0,1768701905.0813062,2.968309164047241,1,1.0,0,cot,1,llama4:scout,qald_10-en
291,Phaenarete; Sophroniscus,"Socrates' father was Sophroniscus, a stonemason or sculptor, and his mother was Phaenarete, a midwife.",0,0,0,0,0,0,0,1,0,1768701950.779887,3.839096546173096,0,0.2666666666666667,0,cot,1,llama4:scout,qald_10-en
292,Lucy Maud Montgomery,Lucy Maud Montgomery,0,0,0,0,0,0,0,1,0,1768701994.888254,2.884993076324463,1,1.0,0,cot,1,llama4:scout,qald_10-en
293,Allen Ginsberg,Allen Ginsberg,0,0,0,0,0,0,0,1,0,1768702028.8281264,3.465510368347168,1,1.0,0,cot,1,llama4:scout,qald_10-en
294,Clive Barker,Clive Barker,0,0,0,0,0,0,0,1,0,1768702069.7914257,2.9224398136138916,1,1.0,0,cot,1,llama4:scout,qald_10-en
295,Rainer Maria Rilke,Käthe Kollwitz,0,0,0,0,0,0,0,1,0,1768702101.5806837,3.0535547733306885,0,0.0,0,cot,1,llama4:scout,qald_10-en
296,National Festival of Community Theatre,Venice Film Festival,0,0,0,0,0,0,0,1,0,1768702151.489771,3.221564292907715,0,0.25,0,cot,1,llama4:scout,qald_10-en
297,-7000-01-01T00:00:00Z,8th century BC,0,0,0,0,0,0,0,1,0,1768702190.0065105,2.9351038932800293,0,0.0,0,cot,1,llama4:scout,qald_10-en
298,Elbe,Elbe,0,0,0,0,0,0,0,1,0,1768702246.0808742,3.358863353729248,1,1.0,0,cot,1,llama4:scout,qald_10-en
299,Pac-Man,Pac-Man,0,0,0,0,0,0,0,1,0,1768702304.9537387,2.6784634590148926,1,1.0,0,cot,1,llama4:scout,qald_10-en
300,Shuhua,,0,0,0,0,1,0,0,1,0,1768702370.4476912,11402.093789815905,0,0.0,1,cot,1,llama4:scout,qald_10-en
301,Cristiano Ronaldo,Cristiano Ronaldo,0,0,0,0,0,0,0,1,0,1768713817.6077988,2.858402729034424,1,1.0,0,cot,1,llama4:scout,qald_10-en
302,Heidelberg University,Heidelberg University,0,0,0,0,0,0,0,1,0,1768713872.3850272,2.5811634063720703,1,1.0,0,cot,1,llama4:scout,qald_10-en
303,Amazon rainforest,Amazon Rainforest,0,0,0,0,0,0,0,1,0,1768713937.80692,2.655972957611084,1,1.0,0,cot,1,llama4:scout,qald_10-en
304,Samsung Electronics,Samsung Electronics,0,0,0,0,0,0,0,1,0,1768713992.0856037,2.6622729301452637,1,1.0,0,cot,1,llama4:scout,qald_10-en
305,Sony,Sony,0,0,0,0,0,0,0,1,0,1768714032.648847,2.5923802852630615,1,1.0,0,cot,1,llama4:scout,qald_10-en
306,Cristiano Ronaldo,Cristiano Ronaldo,0,0,0,0,0,0,0,1,0,1768714076.0307145,2.531723737716675,1,1.0,0,cot,1,llama4:scout,qald_10-en
307,Kobe Bryant,Michael Jordan,0,0,0,0,0,0,0,1,0,1768714129.3736546,3.221360921859741,0,0.0,0,cot,1,llama4:scout,qald_10-en
308,Lewis Hamilton,Lewis Hamilton,0,0,0,0,0,0,0,1,0,1768714170.4944136,2.6277880668640137,1,1.0,0,cot,1,llama4:scout,qald_10-en
309,Amsterdam,Amsterdam,0,0,0,0,0,0,0,1,0,1768714230.5440042,2.675283670425415,1,1.0,0,cot,1,llama4:scout,qald_10-en
310,4,8,0,0,0,0,0,0,0,1,0,1768714320.589861,4.349180221557617,0,0.0,0,cot,1,llama4:scout,qald_10-en
311,32,,0,0,0,0,0,0,0,1,0,1768714412.1053169,4.105621576309204,0,0.0,1,cot,1,llama4:scout,qald_10-en
312,La Sportiva,Black Diamond Equipment,0,0,0,0,0,0,0,1,0,1768714459.2694342,3.4908595085144043,0,0.0,0,cot,1,llama4:scout,qald_10-en
313,Sahara,Sahara Desert,0,0,0,0,0,0,0,1,0,1768714513.1515377,2.955017328262329,0,0.6666666666666666,0,cot,1,llama4:scout,qald_10-en
314,Bellatrix Lestrange,Bellatrix Lestrange,0,0,0,0,0,0,0,1,0,1768714563.9853556,3.352421283721924,1,1.0,0,cot,1,llama4:scout,qald_10-en
315,+208610,"approximately 94,250 square miles",0,0,0,0,0,0,0,1,0,1768714602.647365,3.1217634677886963,0,0.0,0,cot,1,llama4:scout,qald_10-en
316,林廣守,,0,0,0,0,0,0,0,1,0,1768714684.695716,3.824777841567993,0,0.0,1,cot,1,llama4:scout,qald_10-en
317,Ly Thai To,Thăng Long,0,0,0,0,0,0,0,1,0,1768714766.6317575,4.20842981338501,0,0.0,0,cot,1,llama4:scout,qald_10-en
318,Antje Boetius,Alfred Ritscher,0,0,0,0,0,0,0,1,0,1768714852.4185295,3.1145105361938477,0,0.0,0,cot,1,llama4:scout,qald_10-en
319,+8126,Nanga Parbat,0,0,0,0,0,0,0,1,0,1768714925.822322,3.5840353965759277,0,0.0,0,cot,1,llama4:scout,qald_10-en
320,Hamburg,@RunningWild,0,0,0,0,0,0,0,1,0,1768714973.5578194,2.3640573024749756,0,0.0,0,cot,1,llama4:scout,qald_10-en
321,4,4,0,0,0,0,0,0,0,1,0,1768715012.7008393,2.7263474464416504,1,1.0,0,cot,1,llama4:scout,qald_10-en
322,+242.86,78.8,0,0,0,0,0,0,0,1,0,1768715050.5505428,2.970508098602295,0,0.0,0,cot,1,llama4:scout,qald_10-en
323,+0,0.26%,0,0,0,0,0,0,0,1,0,1768715103.3710487,3.0383729934692383,0,0.0,0,cot,1,llama4:scout,qald_10-en
324,3,3,0,0,0,0,0,0,0,1,0,1768715161.0847652,2.6618411540985107,1,1.0,0,cot,1,llama4:scout,qald_10-en
325,4,2,0,0,0,0,0,0,0,1,0,1768715192.0323749,2.4455318450927734,0,0.0,0,cot,1,llama4:scout,qald_10-en
326,Point(8.82183 51.90588),"52.4167° N, 8.4667° E",0,0,0,0,0,0,0,1,0,1768715236.9914656,3.476924180984497,0,0.0,0,cot,1,llama4:scout,qald_10-en
327,London,Twickenham,0,0,0,0,0,0,0,1,0,1768715336.2534206,2.8757262229919434,0,0.0,0,cot,1,llama4:scout,qald_10-en
328,Germany,Afghanistan,0,0,0,0,0,0,0,1,0,1768715360.1731806,2.545004606246948,0,0.0,0,cot,1,llama4:scout,qald_10-en
329,Jacques Herzog; Pierre de Meuron,Behnisch Architekten,0,0,0,0,0,0,0,1,0,1768715436.1589344,3.5265469551086426,0,0.0,0,cot,1,llama4:scout,qald_10-en
330,Denmark; United States of America,Denmark,0,0,0,0,0,0,0,1,0,1768715480.75752,2.2023425102233887,0,0.33333333333333337,0,cot,1,llama4:scout,qald_10-en
331,Australia,Australia,0,0,0,0,0,0,0,1,0,1768715527.8314636,3.158865213394165,1,1.0,0,cot,1,llama4:scout,qald_10-en
332,basalt,Lava and volcanic ash,0,0,0,0,0,0,0,1,0,1768715566.4166262,3.99364972114563,0,0.0,0,cot,1,llama4:scout,qald_10-en
0,Bernhard Riemann,Bernhard Riemann,0,0,0,0,0,0,0,1,0,1768672423.484471,1.0088238716125488,1,1.0,0,io_simple,1,llama4:scout,qald_10-en
1,emu,Camo the Dog,0,0,0,0,0,0,0,1,0,1768672532.2150404,0.911369800567627,0,0.0,0,io_simple,1,llama4:scout,qald_10-en
2,Yennefer of Vengerberg,Geralt of Rivia,0,0,0,0,0,0,0,1,0,1768672600.6782303,0.878669023513794,0,0.3333333333333333,0,io_simple,1,llama4:scout,qald_10-en
3,Ma Huateng,Pony Ma (Ma Huateng) is the founder of Tencent and has been a member of the National People's Congress.,0,0,0,0,0,0,0,1,0,1768672767.4049678,1.3153064250946045,0,0.2222222222222222,0,io_simple,1,llama4:scout,qald_10-en
4,Yu Yu Hakusho,"""Level E"" 

(Level E is a manga series written and illustrated by Yoshihiro Togashi, the same author of Hunter x Hunter. The story revolves around a high school student, not middle school, but another work,  ""Yu-Gi-Oh!""'s  creator Kazuki Takahashi  also authored ""T"" and other series. Although another series might exist it is reasonable to consider  ""Level E""  and ""Hunter x Hunter""  most popular. Among  Togashi's  notable works that relate or feature a student of a certain age it is  ""Level E"".)",0,0,0,0,0,0,0,1,0,1768672850.7897522,3.1906745433807373,0,0.0,0,io_simple,1,llama4:scout,qald_10-en
5,New York Stock Exchange; Frankfurt Stock Exchange; SIX Swiss Exchange; XETRA,"Siemens AG shares are traded on the Frankfurt Stock Exchange (FWB) and the OTC market in the United States, and also on the London Stock Exchange, and as a sponsored ADR on the OTC market in the USA, however primarily on the  Frankfurt Stock Exchange under the ticker symbol SIEGY on OTC and as SIEN on the SWX Swiss Exchange and SIX Swiss Exchange;  however primarily on Frankfurt.",0,0,0,0,0,0,0,1,0,1768672919.5893636,2.4293270111083984,0,0.23188405797101447,0,io_simple,1,llama4:scout,qald_10-en
6,Time of Contempt; The Last Wish; The Tower of the Swallow,"Andrzej Sapkowski is the author referenced here. His notable works, apart from ""The Witcher"" series, include:

- ""The Last Wish"" (Polish title: ""Ostatnie życzenie"") 
- ""Sword of Destiny"" (Polish title: ""Miecz przeznaczenia"") 
- ""Blood of Elves"" 
- ""The Tower of the Elephant"" 
- ""The Lesser Gods""",0,0,0,0,0,0,0,1,0,1768672972.8546646,2.476548194885254,0,0.23255813953488372,0,io_simple,1,llama4:scout,qald_10-en
7,+100,100°C,0,0,0,0,0,0,0,1,0,1768673021.3151855,0.9631307125091552,0,0.0,0,io_simple,1,llama4:scout,qald_10-en
8,Kyoto City University of Arts,"Seijo University in Tokyo, and also studied at the Kunstgewerbeschule (School of Applied Arts) in Kyoto.",0,0,0,0,0,0,0,1,0,1768673061.5581267,1.3351008892059326,0,0.4,0,io_simple,1,llama4:scout,qald_10-en
9,Eastside High School,"Allen Ginsberg attended Columbia High School in New York City, however he is also known to have attended Montclair High School in New Jersey and then transferred.",0,0,0,0,0,0,0,1,0,1768673104.4731476,1.4732320308685305,0,0.13333333333333333,0,io_simple,1,llama4:scout,qald_10-en
10,Java,Java,0,0,0,0,0,0,0,1,0,1768673152.3186316,0.9467036724090576,1,1.0,0,io_simple,1,llama4:scout,qald_10-en
11,0,6,0,0,0,0,0,0,0,1,0,1768673229.129194,0.9705276489257812,0,0.0,0,io_simple,1,llama4:scout,qald_10-en
12,0,6,0,0,0,0,0,0,0,1,0,1768673307.5904765,0.8545401096343994,0,0.0,0,io_simple,1,llama4:scout,qald_10-en
13,0,1,0,0,0,0,0,0,0,1,0,1768673392.2395792,0.8415465354919434,0,0.0,0,io_simple,1,llama4:scout,qald_10-en
